processed,target
[MASK] failed at [MASK] deploy vm bios nvme timestamp task deploy vm [MASK] nvme wait for message ubuntu auto install is [MASK] at timestamp [MASK] [MASK] in vm log serial timestamp log [MASK] [MASK] home worker [MASK] zyh ansible ubuntu existing testbed number ansible [MASK] gos validation [MASK] vm wait [MASK] [MASK] yml [MASK] [MASK] localhost failed [MASK] [MASK] censored [MASK] [MASK] has been hidden [MASK] to the fact that no [MASK] [MASK] [MASK] [MASK] for this result changed false timestamp task [MASK] vm bios nvme [MASK] [MASK] due to failure task path home worker workspace [MASK] ansible [MASK] existing [MASK] [MASK] [MASK] [MASK] [MASK] validation common test rescue yml [MASK] fatal localhost [MASK] [MASK] testing when [MASK] [MASK] when fail [MASK] [MASK] [MASK] [MASK] in [MASK] case [MASK] vm bios nvme e [MASK] [MASK],targetvm
timestamp failed at play deploy vm [MASK] lsi logic [MASK] timestamp [MASK] deploy vm bios [MASK] logic [MASK] [MASK] for [MASK] [MASK] [MASK] install [MASK] started at [MASK] [MASK] appear in [MASK] [MASK] [MASK] timestamp log task path home worker workspace ansible [MASK] [MASK] [MASK] iso [MASK] logic sas bios [MASK] vsphere gos [MASK] common vm wait log message yml number fatal [MASK] failed attempts number [MASK] [MASK] output has [MASK] [MASK] due [MASK] the fact [MASK] no log true was specified [MASK] this [MASK] [MASK] false timestamp task deploy [MASK] [MASK] lsi logic sas [MASK] exit due to failure task path [MASK] [MASK] workspace ansible ubuntu number [MASK] [MASK] [MASK] [MASK] sas [MASK] ansible vsphere gos validation [MASK] test [MASK] yml number [MASK] localhost failed [MASK] testing [MASK] [MASK] [MASK] [MASK] [MASK] is set to true in test case deploy [MASK] bios lsi logic [MASK] e number e,targetvm
timestamp [MASK] [MASK] play [MASK] [MASK] [MASK] v [MASK] device [MASK] timestamp [MASK] lsi logic sas v [MASK] device [MASK] check file [MASK] task path home worker workspace ansible [MASK] [MASK] lts c main [MASK] virtual vmxnet [MASK] [MASK] [MASK] vsphere gos validation windows v hba hot add remove create new file [MASK] write yml [MASK] fatal localhost [MASK] [MASK] file content [MASK] [MASK] [MASK] should be this is [MASK] test [MASK] to write to the file,targetvm
[MASK] failed [MASK] play deploy vm [MASK] [MASK] timestamp task [MASK] vm bios nvme wait [MASK] message ubuntu auto install [MASK] [MASK] at timestamp [MASK] [MASK] [MASK] vm log serial [MASK] log [MASK] [MASK] [MASK] worker workspace zyh ansible [MASK] existing testbed number [MASK] [MASK] [MASK] validation common vm [MASK] [MASK] message yml number fatal localhost failed [MASK] [MASK] censored [MASK] output has [MASK] hidden due to the fact that no log true was [MASK] [MASK] this result [MASK] [MASK] timestamp task deploy vm [MASK] nvme testing exit [MASK] [MASK] failure task path home worker workspace zyh [MASK] ubuntu [MASK] testbed number [MASK] [MASK] gos validation common test rescue [MASK] number fatal localhost failed [MASK] [MASK] [MASK] exit testing when [MASK] [MASK] [MASK] to [MASK] [MASK] test case [MASK] vm bios nvme e number [MASK],targetvm
timestamp failed [MASK] play deploy [MASK] bios lsi logic sas timestamp task deploy vm bios lsi logic sas [MASK] for message [MASK] [MASK] install is [MASK] [MASK] timestamp number [MASK] [MASK] [MASK] log serial [MASK] log task [MASK] [MASK] [MASK] [MASK] ansible [MASK] number [MASK] iso lsi [MASK] sas bios ansible vsphere [MASK] validation [MASK] [MASK] [MASK] [MASK] message yml [MASK] fatal localhost [MASK] attempts [MASK] [MASK] [MASK] output [MASK] been [MASK] due to the fact that no log true was specified [MASK] [MASK] [MASK] changed [MASK] timestamp task deploy vm [MASK] lsi [MASK] [MASK] testing [MASK] due [MASK] [MASK] task path home worker workspace ansible [MASK] number [MASK] [MASK] lsi logic [MASK] bios ansible vsphere gos [MASK] common test rescue yml number fatal localhost failed exit [MASK] when exit testing when [MASK] is set [MASK] [MASK] in test [MASK] deploy vm bios [MASK] logic sas e number [MASK],targetvm
[MASK] failed [MASK] play lsi logic sas v hba device [MASK] timestamp [MASK] lsi logic sas [MASK] hba device ops check file [MASK] task path home worker [MASK] [MASK] windows server lts [MASK] main [MASK] virtual vmxnet number efi ansible [MASK] gos validation windows v [MASK] hot [MASK] [MASK] create [MASK] [MASK] [MASK] [MASK] yml number [MASK] localhost failed the [MASK] content is online which [MASK] be [MASK] is the test line [MASK] [MASK] [MASK] [MASK] file,targetvm
timestamp failed [MASK] [MASK] deploy vm bios [MASK] timestamp [MASK] deploy [MASK] [MASK] [MASK] [MASK] for message ubuntu auto [MASK] is [MASK] at timestamp [MASK] appear in vm [MASK] serial timestamp log task path home worker workspace [MASK] [MASK] ubuntu [MASK] testbed [MASK] [MASK] vsphere [MASK] validation [MASK] vm wait [MASK] message yml [MASK] fatal [MASK] failed attempts number censored the output [MASK] been hidden due to [MASK] fact that no log true was [MASK] for this result [MASK] [MASK] [MASK] [MASK] deploy vm [MASK] nvme testing [MASK] [MASK] [MASK] failure task path home worker workspace zyh [MASK] ubuntu [MASK] testbed [MASK] [MASK] vsphere gos validation common test [MASK] yml number [MASK] [MASK] [MASK] [MASK] testing when exit testing when fail [MASK] [MASK] to true [MASK] [MASK] case deploy vm bios nvme e [MASK] e,targetvm
timestamp [MASK] [MASK] [MASK] deploy vm bios lsi logic sas timestamp [MASK] deploy vm bios lsi logic sas [MASK] [MASK] message ubuntu auto install is started [MASK] timestamp number [MASK] [MASK] vm log [MASK] [MASK] log task path home [MASK] [MASK] ansible [MASK] number [MASK] iso [MASK] logic sas bios [MASK] vsphere [MASK] validation common vm wait log message [MASK] [MASK] [MASK] localhost failed attempts number [MASK] [MASK] output has been hidden [MASK] to [MASK] fact that no log true [MASK] specified [MASK] this [MASK] changed [MASK] timestamp task [MASK] vm [MASK] lsi [MASK] sas testing exit due to [MASK] task path [MASK] worker [MASK] [MASK] [MASK] number server iso [MASK] [MASK] [MASK] bios [MASK] [MASK] gos [MASK] common test rescue yml number fatal [MASK] failed [MASK] [MASK] when [MASK] testing when fail is set [MASK] true in [MASK] case [MASK] vm bios [MASK] logic [MASK] e number e,targetvm
[MASK] failed at [MASK] lsi logic sas v hba device [MASK] timestamp [MASK] lsi logic sas v hba device ops check file content task [MASK] home worker workspace ansible [MASK] [MASK] [MASK] c [MASK] para virtual [MASK] number efi ansible [MASK] gos validation windows [MASK] [MASK] [MASK] add remove [MASK] [MASK] file [MASK] write yml number fatal [MASK] [MASK] [MASK] file content is online [MASK] [MASK] [MASK] this is the [MASK] line [MASK] write to the [MASK],targetvm
timestamp [MASK] [MASK] play deploy vm bios [MASK] timestamp task [MASK] [MASK] bios nvme [MASK] [MASK] message ubuntu auto install is started at timestamp number appear in vm log serial timestamp log [MASK] [MASK] [MASK] worker workspace [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] ansible vsphere [MASK] validation common [MASK] wait log message yml number [MASK] [MASK] [MASK] attempts number [MASK] the output [MASK] [MASK] hidden due to the [MASK] that no log true was specified for this [MASK] changed false [MASK] task [MASK] vm bios [MASK] testing exit due [MASK] [MASK] task path [MASK] worker [MASK] [MASK] [MASK] ubuntu existing testbed [MASK] [MASK] vsphere [MASK] validation [MASK] test rescue yml number [MASK] [MASK] failed exit [MASK] when [MASK] [MASK] when [MASK] is set to true in [MASK] case deploy vm bios nvme e number [MASK],targetvm
