processed,target
timestamp [MASK] [MASK] [MASK] [MASK] tools complete [MASK] verify timestamp task win [MASK] [MASK] [MASK] verify configure vm [MASK] to [MASK] task [MASK] home worker workspace ansible cycle windows server [MASK] ansible vsphere gos [MASK] common vm configure cdrom yml [MASK] fatal localhost failed connection control [MASK] failed for [MASK] [MASK] [MASK] number,targetvm
[MASK] failed at play secure boot enable disable timestamp task [MASK] boot enable [MASK] [MASK] vm [MASK] os server [MASK] number pvscsi [MASK] number [MASK] ip address task [MASK] home [MASK] workspace [MASK] [MASK] [MASK] [MASK] v number ga para virtual vmxnet [MASK] [MASK] ansible vsphere gos [MASK] common vm get ip [MASK] [MASK] fatal localhost failed failed to get [MASK] u os [MASK] [MASK] [MASK] pvscsi vmxnet number efi [MASK] [MASK],targetvm
timestamp [MASK] at [MASK] deploy vm efi para [MASK] vmxnet [MASK] timestamp task [MASK] vm efi [MASK] virtual vmxnet number wait for message [MASK] install [MASK] completed appear in [MASK] log serial timestamp log task path home worker [MASK] ansible [MASK] [MASK] number iso [MASK] vsphere [MASK] validation common [MASK] wait log [MASK] yml [MASK] [MASK] localhost failed attempts number censored the output has been hidden due to [MASK] fact [MASK] [MASK] log true was [MASK] for this result changed false [MASK] task [MASK] vm efi para virtual [MASK] [MASK] [MASK] [MASK] [MASK] cloud init timestamp [MASK] tar gz [MASK] vm guest task [MASK] home worker workspace [MASK] cycle [MASK] [MASK] iso ansible [MASK] [MASK] [MASK] common vm [MASK] file [MASK] yml number [MASK] in vmware guest [MASK] operation python [MASK] [MASK] [MASK] soap adapter [MASK] [MASK] invoke [MASK] fatal localhost failed invalid guest [MASK] [MASK] user [MASK],targetvm
[MASK] failed [MASK] play [MASK] tools complete install verify timestamp [MASK] [MASK] tools complete install [MASK] configure vm [MASK] to [MASK] task path [MASK] worker workspace ansible cycle [MASK] server [MASK] ansible [MASK] gos validation common vm configure cdrom yml number fatal [MASK] failed connection control operation [MASK] [MASK] [MASK] sata [MASK] [MASK],targetvm
[MASK] failed at play secure [MASK] enable disable timestamp task [MASK] boot enable [MASK] check [MASK] u os [MASK] [MASK] [MASK] pvscsi vmxnet number efi ip address task path home worker [MASK] ansible u os [MASK] v number [MASK] [MASK] [MASK] [MASK] number efi ansible vsphere [MASK] validation common vm [MASK] [MASK] [MASK] number fatal [MASK] [MASK] [MASK] [MASK] get vm [MASK] os server v [MASK] pvscsi vmxnet number efi [MASK] address,targetvm
timestamp [MASK] [MASK] play [MASK] vm efi [MASK] virtual vmxnet number timestamp [MASK] [MASK] vm efi para virtual vmxnet number wait [MASK] message auto [MASK] is [MASK] appear in vm log serial [MASK] log task [MASK] home worker [MASK] [MASK] [MASK] [MASK] number [MASK] ansible vsphere [MASK] [MASK] common vm wait [MASK] message yml number fatal [MASK] failed attempts number [MASK] the [MASK] has [MASK] hidden due to the fact that no [MASK] [MASK] was specified for this result [MASK] false [MASK] task deploy vm [MASK] para [MASK] vmxnet number fetch [MASK] [MASK] cloud [MASK] timestamp [MASK] [MASK] [MASK] from vm guest [MASK] path [MASK] worker [MASK] ansible [MASK] ubuntu number iso ansible [MASK] [MASK] [MASK] [MASK] [MASK] guest file operation yml number exception [MASK] [MASK] guest file operation [MASK] when fetch [MASK] soap adapter python when invoke method [MASK] [MASK] failed invalid guest login for user [MASK],targetvm
timestamp failed [MASK] [MASK] [MASK] tools [MASK] [MASK] verify timestamp task [MASK] tools complete [MASK] [MASK] configure vm [MASK] [MASK] iso [MASK] path home [MASK] workspace [MASK] [MASK] windows server [MASK] ansible vsphere gos [MASK] common [MASK] configure cdrom yml number fatal localhost failed connection control operation failed for [MASK] sata number number,targetvm
timestamp failed [MASK] play [MASK] boot enable [MASK] timestamp [MASK] [MASK] boot [MASK] [MASK] [MASK] vm [MASK] os [MASK] v [MASK] pvscsi [MASK] number efi [MASK] [MASK] [MASK] path home worker workspace ansible u [MASK] [MASK] [MASK] number ga para [MASK] [MASK] number efi ansible vsphere gos validation common [MASK] get ip yml [MASK] fatal localhost failed [MASK] to get vm u os [MASK] v number pvscsi vmxnet [MASK] efi ip address,targetvm
timestamp failed at play deploy vm [MASK] para virtual [MASK] number timestamp task [MASK] vm [MASK] para virtual [MASK] number [MASK] for [MASK] [MASK] install is completed appear in [MASK] log serial [MASK] [MASK] task [MASK] home worker [MASK] ansible cycle [MASK] [MASK] iso [MASK] [MASK] [MASK] validation [MASK] vm wait log [MASK] yml number [MASK] localhost failed attempts number [MASK] [MASK] output [MASK] been [MASK] due to the fact that no log true [MASK] specified for this result changed false timestamp task deploy [MASK] efi [MASK] virtual vmxnet [MASK] [MASK] file tmp [MASK] init [MASK] [MASK] tar gz from vm guest task path home worker workspace ansible [MASK] [MASK] number iso [MASK] [MASK] [MASK] [MASK] common vm guest [MASK] operation yml [MASK] [MASK] in [MASK] guest [MASK] operation [MASK] when [MASK] [MASK] soap [MASK] python when [MASK] method fatal localhost failed invalid guest login [MASK] user [MASK],targetvm
timestamp [MASK] at play [MASK] tools [MASK] install verify timestamp task win [MASK] [MASK] install verify configure vm cdrom to [MASK] task path home [MASK] workspace ansible cycle [MASK] server number ansible vsphere [MASK] validation [MASK] vm configure cdrom [MASK] number [MASK] localhost [MASK] [MASK] control operation [MASK] [MASK] disk sata [MASK] [MASK],targetvm
